Timestamp (Unix Time)	Human readable date	Pressure (mBar)	Place Code
1629425267519	Aug 19, 2021 10:07:47 PM	983.5837	
1629426210933	Aug 19, 2021 10:23:30 PM	983.5471	
1629427525765	Aug 19, 2021 10:45:25 PM	983.4791	
1629428574457	Aug 19, 2021 11:02:54 PM	983.48425	
1629429524800	Aug 19, 2021 11:18:44 PM	983.3869	
1629430456452	Aug 19, 2021 11:34:16 PM	983.1251	
1629431357726	Aug 19, 2021 11:49:17 PM	983.13464	
1629432258731	Aug 20, 2021 12:04:18 AM	983.0286	
1629433159688	Aug 20, 2021 12:19:19 AM	982.8378	
1629434060839	Aug 20, 2021 12:34:20 AM	982.7122	
1629435431493	Aug 20, 2021 12:57:11 AM	982.5892	
1629436331762	Aug 20, 2021 1:12:11 AM	982.6166	
1629437539642	Aug 20, 2021 1:32:19 AM	982.5516	
1629438992649	Aug 20, 2021 1:56:32 AM	982.52435	
1629439940896	Aug 20, 2021 2:12:20 AM	982.55176	
1629441457957	Aug 20, 2021 2:37:37 AM	982.2868	
1629442605845	Aug 20, 2021 2:56:45 AM	982.2468	
1629443674575	Aug 20, 2021 3:14:34 AM	982.0991	
1629444585328	Aug 20, 2021 3:29:45 AM	981.92957	
1629445486616	Aug 20, 2021 3:44:46 AM	981.8911	
1629446535306	Aug 20, 2021 4:02:15 AM	981.69794	
1629448043286	Aug 20, 2021 4:27:23 AM	981.6612	
1629449430521	Aug 20, 2021 4:50:30 AM	981.543	
1629450342907	Aug 20, 2021 5:05:42 AM	981.52325	
1629451959253	Aug 20, 2021 5:32:39 AM	981.7362	
1629452869628	Aug 20, 2021 5:47:49 AM	981.79675	
1629453847327	Aug 20, 2021 6:04:07 AM	981.87646	
1629455207245	Aug 20, 2021 6:26:47 AM	981.9249	
1629456107553	Aug 20, 2021 6:41:47 AM	981.9459	
1629457441196	Aug 20, 2021 7:04:01 AM	982.0063	
1629458341674	Aug 20, 2021 7:19:01 AM	981.97546	
1629459334434	Aug 20, 2021 7:35:34 AM	982.1206	
1629460440859	Aug 20, 2021 7:54:00 AM	982.2745	
1629461341170	Aug 20, 2021 8:09:01 AM	982.64166	
1629462264747	Aug 20, 2021 8:24:24 AM	982.6349	
1629463459093	Aug 20, 2021 8:44:19 AM	982.7443	
1629464387669	Aug 20, 2021 8:59:47 AM	982.79083	
1629465425338	Aug 20, 2021 9:17:05 AM	979.96075	
1629466325610	Aug 20, 2021 9:32:05 AM	980.47906	
1629467271582	Aug 20, 2021 9:47:51 AM	980.16113	
1629468181335	Aug 20, 2021 10:03:01 AM	980.2827	
1629469084118	Aug 20, 2021 10:18:04 AM	982.71924	
1629469986884	Aug 20, 2021 10:33:06 AM	982.36414	
1629470937497	Aug 20, 2021 10:48:57 AM	982.80615	
1629471839364	Aug 20, 2021 11:03:59 AM	982.8816	
1629472740301	Aug 20, 2021 11:19:00 AM	982.8882	
1629474009784	Aug 20, 2021 11:40:09 AM	982.691	
1629475430305	Aug 20, 2021 12:03:50 PM	982.8601	
1629476330853	Aug 20, 2021 12:18:50 PM	982.7345	
1629477244088	Aug 20, 2021 12:34:04 PM	982.45	
1629478196548	Aug 20, 2021 12:49:56 PM	982.3533	
1629478451837	Aug 20, 2021 12:54:11 PM	982.355	
1629479431313	Aug 20, 2021 1:10:31 PM	982.3055	
1629480449987	Aug 20, 2021 1:27:29 PM	982.15546	
1629481473059	Aug 20, 2021 1:44:33 PM	981.9376	
1629482376856	Aug 20, 2021 1:59:36 PM	981.8839	
1629483299464	Aug 20, 2021 2:14:59 PM	981.3412	
1629484222527	Aug 20, 2021 2:30:22 PM	981.18176	
1629485125702	Aug 20, 2021 2:45:25 PM	981.335	
1629486033936	Aug 20, 2021 3:00:33 PM	981.02454	
1629487076070	Aug 20, 2021 3:17:56 PM	981.08	
1629487977062	Aug 20, 2021 3:32:57 PM	980.19727	
1629488886696	Aug 20, 2021 3:48:06 PM	978.8456	
1629489787176	Aug 20, 2021 4:03:07 PM	978.5466	
1629490701527	Aug 20, 2021 4:18:21 PM	978.3485	
1629491603028	Aug 20, 2021 4:33:23 PM	977.99426	
1629492517436	Aug 20, 2021 4:48:37 PM	978.2091	
1629493419047	Aug 20, 2021 5:03:39 PM	978.8122	
1629494365144	Aug 20, 2021 5:19:25 PM	979.54425	
1629495265449	Aug 20, 2021 5:34:25 PM	979.4988	
1629496281997	Aug 20, 2021 5:51:21 PM	979.0787	
1629497252091	Aug 20, 2021 6:07:32 PM	978.944	
1629498152355	Aug 20, 2021 6:22:32 PM	978.8139	
1629499128028	Aug 20, 2021 6:38:48 PM	978.84705	
1629500357180	Aug 20, 2021 6:59:17 PM	978.8067	
1629501485276	Aug 20, 2021 7:18:05 PM	979.23956	
1629502386045	Aug 20, 2021 7:33:06 PM	979.15753	
1629503289029	Aug 20, 2021 7:48:09 PM	979.2455	
1629504190029	Aug 20, 2021 8:03:10 PM	979.308	
1629505157913	Aug 20, 2021 8:19:17 PM	979.18494	
1629506058198	Aug 20, 2021 8:34:18 PM	979.23254	
1629506968736	Aug 20, 2021 8:49:28 PM	979.38385	
1629507869029	Aug 20, 2021 9:04:29 PM	979.4348	
1629508809377	Aug 20, 2021 9:20:09 PM	979.5642	
1629509726437	Aug 20, 2021 9:35:26 PM	979.5974	
1629510626710	Aug 20, 2021 9:50:26 PM	979.7723	
1629511532852	Aug 20, 2021 10:05:32 PM	980.0164	
1629512515543	Aug 20, 2021 10:21:55 PM	979.7221	
1629513429805	Aug 20, 2021 10:37:09 PM	979.7697	
1629514444958	Aug 20, 2021 10:54:04 PM	979.78143	
1629515898966	Aug 20, 2021 11:18:18 PM	979.7914	
1629517430983	Aug 20, 2021 11:43:50 PM	979.5504	
1629518392741	Aug 20, 2021 11:59:52 PM	979.3698	
1629519429791	Aug 21, 2021 12:17:09 AM	979.2678	
1629520373629	Aug 21, 2021 12:32:53 AM	979.1709	
1629521831332	Aug 21, 2021 12:57:11 AM	979.26355	
1629522933231	Aug 21, 2021 1:15:33 AM	979.37213	
1629523842351	Aug 21, 2021 1:30:42 AM	979.44696	
1629525392833	Aug 21, 2021 1:56:32 AM	979.48114	
1629526381765	Aug 21, 2021 2:13:01 AM	979.33856	
1629527447807	Aug 21, 2021 2:30:47 AM	979.20044	
1629528991614	Aug 21, 2021 2:56:31 AM	979.0704	
1629529911541	Aug 21, 2021 3:11:51 AM	979.156	
1629531435506	Aug 21, 2021 3:37:15 AM	979.14795	
1629532639659	Aug 21, 2021 3:57:19 AM	979.06824	
1629533802373	Aug 21, 2021 4:16:42 AM	978.9108	
1629534844489	Aug 21, 2021 4:34:04 AM	978.8704	
1629536192740	Aug 21, 2021 4:56:32 AM	978.6785	
1629537447304	Aug 21, 2021 5:17:27 AM	978.57336	
1629538347592	Aug 21, 2021 5:32:27 AM	978.61945	
1629539819579	Aug 21, 2021 5:56:59 AM	978.64307	
1629540844417	Aug 21, 2021 6:14:04 AM	978.64813	
1629541757904	Aug 21, 2021 6:29:17 AM	978.7244	
1629542906649	Aug 21, 2021 6:48:26 AM	978.8664	
1629543808576	Aug 21, 2021 7:03:28 AM	979.3033	
1629544719891	Aug 21, 2021 7:18:39 AM	979.53	
1629545767166	Aug 21, 2021 7:36:07 AM	979.65607	
1629546668654	Aug 21, 2021 7:51:08 AM	978.96075	
1629547568803	Aug 21, 2021 8:06:08 AM	975.91284	
1629548514269	Aug 21, 2021 8:21:54 AM	978.29095	
1629549466560	Aug 21, 2021 8:37:46 AM	977.04205	
1629550378492	Aug 21, 2021 8:52:58 AM	988.0007	
1629551358863	Aug 21, 2021 9:09:18 AM	970.203	
1629552294660	Aug 21, 2021 9:24:54 AM	982.297	
1629553243689	Aug 21, 2021 9:40:43 AM	987.0895	
1629554255277	Aug 21, 2021 9:57:35 AM	990.1712	
1629555183244	Aug 21, 2021 10:13:03 AM	985.8277	
1629556151521	Aug 21, 2021 10:29:11 AM	992.41626	
1629557067380	Aug 21, 2021 10:44:27 AM	989.8284	
1629557973241	Aug 21, 2021 10:59:33 AM	991.31274	
1629558888458	Aug 21, 2021 11:14:48 AM	989.1905	
1629559802170	Aug 21, 2021 11:30:02 AM	983.2524	
1629560702340	Aug 21, 2021 11:45:02 AM	973.0677	
1629561612780	Aug 21, 2021 12:00:12 PM	981.4918	
1629562516210	Aug 21, 2021 12:15:16 PM	984.43176	
1629563448309	Aug 21, 2021 12:30:48 PM	972.672	
1629564348563	Aug 21, 2021 12:45:48 PM	972.5723	
1629565429790	Aug 21, 2021 1:03:49 PM	972.54645	
1629566339476	Aug 21, 2021 1:18:59 PM	968.57605	
1629567248827	Aug 21, 2021 1:34:08 PM	970.2276	
1629568149127	Aug 21, 2021 1:49:09 PM	973.48846	
1629569052586	Aug 21, 2021 2:04:12 PM	972.6174	
1629569954273	Aug 21, 2021 2:19:14 PM	963.7532	
1629570016138	Aug 21, 2021 2:20:16 PM	953.009	
1629570918596	Aug 21, 2021 2:35:18 PM	937.6148	
1629571430193	Aug 21, 2021 2:43:50 PM	930.9846	
1629572339926	Aug 21, 2021 2:58:59 PM	924.3253	
1629573001389	Aug 21, 2021 3:10:01 PM	976.04865	
1629573101594	Aug 21, 2021 3:11:41 PM	976.8453	
1629573470802	Aug 21, 2021 3:17:50 PM	976.41266	
1629574375783	Aug 21, 2021 3:32:55 PM	976.7305	
1629575279329	Aug 21, 2021 3:47:59 PM	976.2025	
1629576185131	Aug 21, 2021 4:03:05 PM	973.1274	
1629577086737	Aug 21, 2021 4:18:06 PM	992.9324	
1629577991455	Aug 21, 2021 4:33:11 PM	990.9827	
1629578899747	Aug 21, 2021 4:48:19 PM	987.7703	
1629579800223	Aug 21, 2021 5:03:20 PM	983.8196	
1629580711428	Aug 21, 2021 5:18:31 PM	987.091	
1629581613646	Aug 21, 2021 5:33:33 PM	986.5621	
1629582516805	Aug 21, 2021 5:48:36 PM	986.60034	
1629583446312	Aug 21, 2021 6:04:06 PM	987.0381	
1629584351937	Aug 21, 2021 6:19:11 PM	984.6152	
1629585338454	Aug 21, 2021 6:35:38 PM	994.3515	
1629586306288	Aug 21, 2021 6:51:46 PM	993.28326	
1629587209239	Aug 21, 2021 7:06:49 PM	992.1544	
1629588124356	Aug 21, 2021 7:22:04 PM	992.2182	
1629589033567	Aug 21, 2021 7:37:13 PM	993.7325	
1629589933729	Aug 21, 2021 7:52:13 PM	991.0758	
1629590838296	Aug 21, 2021 8:07:18 PM	988.9259	
1629591740630	Aug 21, 2021 8:22:20 PM	988.9049	
1629592642495	Aug 21, 2021 8:37:22 PM	995.085	
1629593548991	Aug 21, 2021 8:52:28 PM	998.8639	
1629594464121	Aug 21, 2021 9:07:44 PM	997.42255	
1629595366982	Aug 21, 2021 9:22:46 PM	1005.5224	
1629596271785	Aug 21, 2021 9:37:51 PM	1001.94305	
1629597172763	Aug 21, 2021 9:52:52 PM	1001.93964	
1629598074416	Aug 21, 2021 10:07:54 PM	1003.2454	
1629598986414	Aug 21, 2021 10:23:06 PM	992.0363	
1629599887893	Aug 21, 2021 10:38:07 PM	1006.7708	
1629600788176	Aug 21, 2021 10:53:08 PM	1007.5885	
1629601705740	Aug 21, 2021 11:08:25 PM	1004.54956	
1629602614623	Aug 21, 2021 11:23:34 PM	1004.98627	
1629603530701	Aug 21, 2021 11:38:50 PM	1005.15643	
1629604433764	Aug 21, 2021 11:53:53 PM	1004.0043	
1629605333918	Aug 22, 2021 12:08:53 AM	1009.8612	
1629606244912	Aug 22, 2021 12:24:04 AM	1010.1003	
1629607146263	Aug 22, 2021 12:39:06 AM	1008.7764	
1629608047826	Aug 22, 2021 12:54:07 AM	1010.1205	
1629608953675	Aug 22, 2021 1:09:13 AM	999.87115	
1629609862403	Aug 22, 2021 1:24:22 AM	977.5761	
1629610774840	Aug 22, 2021 1:39:34 AM	984.82446	
1629611684085	Aug 22, 2021 1:54:44 AM	995.2246	
1629612590610	Aug 22, 2021 2:09:50 AM	999.9553	
1629613502439	Aug 22, 2021 2:25:02 AM	1002.9286	
1629614415786	Aug 22, 2021 2:40:15 AM	1006.2451	
1629615325927	Aug 22, 2021 2:55:25 AM	1006.5432	
1629616241646	Aug 22, 2021 3:10:41 AM	1011.00555	
1629617146786	Aug 22, 2021 3:25:46 AM	1012.7986	
1629618048964	Aug 22, 2021 3:40:48 AM	1011.5049	
1629618950131	Aug 22, 2021 3:55:50 AM	1010.44025	
1629619888961	Aug 22, 2021 4:11:28 AM	1011.0535	
1629620811019	Aug 22, 2021 4:26:51 AM	1004.59546	
1629621711463	Aug 22, 2021 4:41:51 AM	1004.244	
1629622650633	Aug 22, 2021 4:57:30 AM	1007.1495	
1629623629473	Aug 22, 2021 5:13:49 AM	1009.8922	
1629624529859	Aug 22, 2021 5:28:49 AM	1004.45605	
1629625430046	Aug 22, 2021 5:43:50 AM	1004.06506	
1629626347050	Aug 22, 2021 5:59:07 AM	1009.5282	
1629627248038	Aug 22, 2021 6:14:08 AM	1004.0546	
1629628148365	Aug 22, 2021 6:29:08 AM	1009.9679	
1629629055888	Aug 22, 2021 6:44:15 AM	1015.6661	
1629629957126	Aug 22, 2021 6:59:17 AM	1011.14703	
1629630913680	Aug 22, 2021 7:15:13 AM	1011.1341	
1629631815009	Aug 22, 2021 7:30:15 AM	1011.1668	
1629632776010	Aug 22, 2021 7:46:16 AM	1015.9587	
1629633676379	Aug 22, 2021 8:01:16 AM	1015.65204	
1629634576677	Aug 22, 2021 8:16:16 AM	1015.47906	
1629635479286	Aug 22, 2021 8:31:19 AM	1016.862	
1629636469174	Aug 22, 2021 8:47:49 AM	1016.7356	
1629637392786	Aug 22, 2021 9:03:12 AM	1016.7554	
1629638320010	Aug 22, 2021 9:18:40 AM	1015.6408	
1629639265943	Aug 22, 2021 9:34:25 AM	1009.1746	
1629640171968	Aug 22, 2021 9:49:31 AM	1011.3398	
1629641171757	Aug 22, 2021 10:06:11 AM	1007.9555	
1629642124898	Aug 22, 2021 10:22:04 AM	1002.20337	
1629643027960	Aug 22, 2021 10:37:07 AM	1000.7541	
1629643971731	Aug 22, 2021 10:52:51 AM	999.00037	
1629644872821	Aug 22, 2021 11:07:52 AM	998.3858	
1629645776300	Aug 22, 2021 11:22:56 AM	1001.24115	
1629646686157	Aug 22, 2021 11:38:06 AM	1001.1258	
1629647588443	Aug 22, 2021 11:53:08 AM	1000.8671	
1629648488719	Aug 22, 2021 12:08:08 PM	1000.71246	
1629649390594	Aug 22, 2021 12:23:10 PM	1000.8737	
1629650362944	Aug 22, 2021 12:39:22 PM	1003.07184	
1629651314728	Aug 22, 2021 12:55:14 PM	1002.9541	
1629652224326	Aug 22, 2021 1:10:24 PM	1002.772	
1629653134631	Aug 22, 2021 1:25:34 PM	997.0878	
1629654264947	Aug 22, 2021 1:44:24 PM	995.7557	
1629655168924	Aug 22, 2021 1:59:28 PM	995.6768	
1629656206487	Aug 22, 2021 2:16:46 PM	995.5183	
1629657195254	Aug 22, 2021 2:33:15 PM	995.3111	
1629658175782	Aug 22, 2021 2:49:35 PM	995.0865	
1629659422775	Aug 22, 2021 3:10:22 PM	995.10077	
1629660384504	Aug 22, 2021 3:26:24 PM	994.9773	
1629661528259	Aug 22, 2021 3:45:28 PM	994.87103	
1629662428512	Aug 22, 2021 4:00:28 PM	994.82324	
1629663672541	Aug 22, 2021 4:21:12 PM	994.93945	
1629664646487	Aug 22, 2021 4:37:26 PM	994.75775	
1629665548983	Aug 22, 2021 4:52:28 PM	994.6995	
1629666456045	Aug 22, 2021 5:07:36 PM	994.8594	
1629667378066	Aug 22, 2021 5:22:58 PM	994.8927	
1629668289413	Aug 22, 2021 5:38:09 PM	995.0447	
1629669397956	Aug 22, 2021 5:56:37 PM	995.09015	
1629670298238	Aug 22, 2021 6:11:38 PM	995.05865	
1629671331911	Aug 22, 2021 6:28:51 PM	995.13007	
1629672283517	Aug 22, 2021 6:44:43 PM	995.1679	
1629673324957	Aug 22, 2021 7:02:04 PM	995.1524	
1629674226173	Aug 22, 2021 7:17:06 PM	995.2759	
1629675207277	Aug 22, 2021 7:33:27 PM	995.49347	
1629676231179	Aug 22, 2021 7:50:31 PM	995.53784	
1629677132991	Aug 22, 2021 8:05:32 PM	995.5878	
1629678064226	Aug 22, 2021 8:21:04 PM	995.7759	
1629679042609	Aug 22, 2021 8:37:22 PM	995.7236	
1629680094324	Aug 22, 2021 8:54:54 PM	995.775	
1629681065558	Aug 22, 2021 9:11:05 PM	995.7593	
1629682029810	Aug 22, 2021 9:27:09 PM	995.7884	
1629683003464	Aug 22, 2021 9:43:23 PM	995.6979	
1629684420819	Aug 22, 2021 10:07:00 PM	995.4271	
1629685325500	Aug 22, 2021 10:22:05 PM	995.5519	
1629686226599	Aug 22, 2021 10:37:06 PM	995.48285	
1629687126902	Aug 22, 2021 10:52:06 PM	995.38446	
1629688071250	Aug 22, 2021 11:07:51 PM	995.475	
1629689016240	Aug 22, 2021 11:23:36 PM	995.51196	
1629690030241	Aug 22, 2021 11:40:30 PM	995.37384	
1629691060197	Aug 22, 2021 11:57:40 PM	995.36066	
1629692260812	Aug 23, 2021 12:17:40 AM	995.39655	
1629693403391	Aug 23, 2021 12:36:43 AM	995.332	
1629694367202	Aug 23, 2021 12:52:47 AM	995.25867	
1629695313186	Aug 23, 2021 1:08:33 AM	995.1271	
1629696234198	Aug 23, 2021 1:23:54 AM	994.94965	
1629697191191	Aug 23, 2021 1:39:51 AM	994.8075	
1629698264042	Aug 23, 2021 1:57:44 AM	994.7036	
1629699341984	Aug 23, 2021 2:15:41 AM	994.67255	
1629700292412	Aug 23, 2021 2:31:32 AM	994.81964	
1629701194388	Aug 23, 2021 2:46:34 AM	994.7769	
1629702398411	Aug 23, 2021 3:06:38 AM	994.8583	
1629703304457	Aug 23, 2021 3:21:44 AM	994.8307	
1629704208438	Aug 23, 2021 3:36:48 AM	994.7138	
1629705146666	Aug 23, 2021 3:52:26 AM	994.72974	
1629706137084	Aug 23, 2021 4:08:57 AM	994.6269	
1629707039958	Aug 23, 2021 4:23:59 AM	994.61053	
1629707991063	Aug 23, 2021 4:39:51 AM	994.65936	
1629708991300	Aug 23, 2021 4:56:31 AM	994.64874	
1629709927069	Aug 23, 2021 5:12:07 AM	994.63684	
1629711415050	Aug 23, 2021 5:36:55 AM	994.782	
1629712617268	Aug 23, 2021 5:56:57 AM	994.8062	
1629713610197	Aug 23, 2021 6:13:30 AM	994.90485	
1629714093890	Aug 23, 2021 6:21:33 AM	994.9416	
1629715145839	Aug 23, 2021 6:39:05 AM	994.8844	
1629716246454	Aug 23, 2021 6:57:26 AM	994.86804	
1629717177221	Aug 23, 2021 7:12:57 AM	994.82367	
1629718123128	Aug 23, 2021 7:28:43 AM	994.796	
1629719023417	Aug 23, 2021 7:43:43 AM	994.7992	
1629719971116	Aug 23, 2021 7:59:31 AM	995.24756	
1629720872109	Aug 23, 2021 8:14:32 AM	1001.87695	
1629721780141	Aug 23, 2021 8:29:40 AM	999.3771	
1629722718937	Aug 23, 2021 8:45:18 AM	999.267	
1629723709094	Aug 23, 2021 9:01:49 AM	1005.7725	
1629724685778	Aug 23, 2021 9:18:05 AM	1009.54584	
1629725624724	Aug 23, 2021 9:33:44 AM	1011.04333	
1629726591105	Aug 23, 2021 9:49:51 AM	1013.7912	
1629727501199	Aug 23, 2021 10:05:01 AM	1013.7905	
1629728510436	Aug 23, 2021 10:21:50 AM	1013.65265	
1629729534030	Aug 23, 2021 10:38:54 AM	1013.8758	
1629730434197	Aug 23, 2021 10:53:54 AM	1014.5411	
1629731344380	Aug 23, 2021 11:09:04 AM	1011.25885	
1629732283328	Aug 23, 2021 11:24:43 AM	1004.9629	
1629733200138	Aug 23, 2021 11:40:00 AM	1003.0784	
1629734100301	Aug 23, 2021 11:55:00 AM	1009.7131	
1629735039535	Aug 23, 2021 12:10:39 PM	1009.18634	
1629735951708	Aug 23, 2021 12:25:51 PM	1010.2212	
1629736854217	Aug 23, 2021 12:40:54 PM	1014.19794	
1629737755026	Aug 23, 2021 12:55:55 PM	1014.47437	
1629738655983	Aug 23, 2021 1:10:55 PM	1015.34454	
1629739558830	Aug 23, 2021 1:25:58 PM	998.38135	
1629740578466	Aug 23, 2021 1:42:58 PM	1009.3429	
1629741778478	Aug 23, 2021 2:02:58 PM	995.3398	
1629743059101	Aug 23, 2021 2:24:19 PM	1008.9088	
1629743972663	Aug 23, 2021 2:39:32 PM	1016.0734	
1629745191721	Aug 23, 2021 2:59:51 PM	1000.93005	
1629746092988	Aug 23, 2021 3:14:52 PM	1001.62915	
1629747049714	Aug 23, 2021 3:30:49 PM	1011.17957	
1629748129692	Aug 23, 2021 3:48:49 PM	1009.91266	
1629749208928	Aug 23, 2021 4:06:48 PM	1007.68524	
1629750173611	Aug 23, 2021 4:22:53 PM	1010.619	
1629751107932	Aug 23, 2021 4:38:27 PM	1011.8069	
1629752008932	Aug 23, 2021 4:53:28 PM	999.69965	
1629752971940	Aug 23, 2021 5:09:31 PM	996.5823	
1629753945920	Aug 23, 2021 5:25:45 PM	1011.3929	
1629754949131	Aug 23, 2021 5:42:29 PM	1005.68115	
1629755850885	Aug 23, 2021 5:57:30 PM	1005.5632	
1629756751169	Aug 23, 2021 6:12:31 PM	1005.36554	
1629757754856	Aug 23, 2021 6:29:14 PM	1005.08527	
1629758696693	Aug 23, 2021 6:44:56 PM	1005.1667	
1629759487756	Aug 23, 2021 6:58:07 PM	1005.1614	
1629760438861	Aug 23, 2021 7:13:58 PM	1005.14417	
